id_curso;nome_curso;Link;eixos_tematicos;certificador;conteudista;carga_horaria;disponibilidade_dias;tipo_oferta;apresentacao;publico_alvo;conteudo_programatico;data_lancamento;Acessibilidade;Observacao
1390;PDI NS Eixo 5 - Orçamento e Finanças Públicas;https://www.escolavirtual.gov.br/curso/1390;Orçamento e Finanças;Enap;Fundação Escola Nacional de Administração Pública;60;3650;Curso Aberto;Orçamento e Finanças Públicas;Servidores federais em estágio probatório;Orçamento e Finanças Públicas;04/06/2025;;
1068;Prevenção e Detecção de Cartéis em Licitações;https://www.escolavirtual.gov.br/curso/1068;Orçamento e Finanças;Enap;Conselho Administrativo de Defesa Econômica;20;30;Curso Aberto;Neste curso, você irá aprender a apoiar estruturas de compras de todos os órgãos públicos para prevenção, identificação e reação diante de indícios de cartéis em licitações. Não perca este curso, inscreva-se!;"Curso aberto, gratuito e com certificado; qualquer pessoa pode se inscrever.";Módulo 1 – Concorrência e Cartéis em LicitaçõesMódulo 2: Identificação e Denúncia de Cartéis em LicitaçõesMódulo 3: Prevenção a Cartéis em Licitações;29/12/2023;;
516;Primeira Infância Primeiro no PPA;https://www.escolavirtual.gov.br/curso/516;Orçamento e Finanças;Enap;Fundação Maria Cecilia Souto Vidigal;25;30;Curso Aberto;O curso, elaborado pela Fundação Maria Cecilia Souto Vidigal, visa apoiar os gestores e equipes técnicas municipais na construção de um Plano Plurianual que priorize a primeira infância e atenda à obrigatoriedade da transparência dos investimentos realizados anualmente em políticas para famílias e crianças de 0 a 6 anos, estabelecida pelo Marco Legal da Primeira Infância (Lei no 13.257/2016).;Servidores públicos municipais que tenham atuação no tema orçamento, planejamento, saúde, educação, assistência social ou que tenham interesse no tema da primeira infância. Colaboradores de organizações sociais e quaisquer pessoas que se interessem pelos temas de orçamento público e de primeira infância. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: Priorização e planejamento de políticas públicas no ciclo orçamentário.Módulo 2: O marco legal e institucional do plano plurianual.Módulo 3: Ações para o desenvolvimento da primeira infância.Módulo 4: A primeira infância no contexto dos objetivos e indicadores de desenvolvimento sustentável (ODS) e do nurturing care.Módulo 5: Estruturando o programa primeira infância primeiro (PIP) no PPA.;26/05/2021;;
392;Processo Legislativo Orçamentário - Orçamento Impositivo;https://www.escolavirtual.gov.br/curso/392;Orçamento e Finanças;Enap;Enap - Escola Nacional de Administração Pública;21;30;Curso Aberto;O curso apresenta as principais etapas e particularidades do processo legislativo orçamentário, compreendendo suas características, as competências e atribuições da Comissão Mista de Orçamento do Congresso Nacional, as emendas apresentadas pelo Poder Legislativo, e os sistemas utilizados para supervisão de emendas parlamentares.;Agentes públicos que atuam na gestão orçamentária e interessados no tema. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: Características do processo legislativo orçamentárioMódulo 2: O Congresso Nacional e a Comissão Mista de Orçamento - competências e atribuiçõesMódulo 3: As emendas apresentadas pelo poder legislativoMódulo 4: Sistemas para supervisão de emendas parlamentares;02/04/2021;;
1425;Reforma Tributária do Consumo;https://www.escolavirtual.gov.br/curso/1425;Orçamento e Finanças;Enap;Secretaria de Estado da Fazenda - SEFAZ - CE;20;30;Curso Aberto;Este curso oferece uma visão clara e prática da Reforma Tributária, com abordagem acerca dos novos impostos (IBS, CBS e IS), mudanças na competência tributária e seus impactos em empresas e consumidores. Com um conteúdo essencial e direto ao ponto, você será capacitado a identificar oportunidades e a gerenciar os desafios da transição. Inscreva-se!;Agentes públicos que atuam na área tributária e financeira e cidadãos interessados em compreender os impactos da Reforma Tributária na economia brasileira. Curso aberto e com certificado.;"Módulo 1: Introdução à Reforma Tributária;Módulo 2: Visão Geral da Reforma Tributária;Módulo 3: Mudança nos Tributos;Módulo 4: Gestão do IBS;Módulo 5: Transição para um Novo Modelo;Módulo 6: Projeto IBS Ceará.";09/12/2025;;
260;SIAFI Ordens Bancárias;https://www.escolavirtual.gov.br/curso/260;Orçamento e Finanças;Enap;Secretaria do Tesouro Nacional;30;30;Curso Aberto;O curso apresenta informações sobre ordens bancárias no Siafi para que o participante domine os principais conceitos e procedimentos relativos às ordens bancárias no governo federal.;Servidores públicos que trabalham na área de acompanhamento e execução orçamentária e financeira. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo I: Aspectos Gerais;Módulo II: Ordens bancárias com trânsito pelo Banco do Brasil; eMódulo III: Ordens bancárias cm trânsito pelo Banco Central.";18/11/2019;;
1288;Término de Mandato: restrições fiscais;https://www.escolavirtual.gov.br/curso/1288;Orçamento e Finanças;Enap;Tribunal de Contas do Estado do Rio de Janeiro;12;20;Curso Aberto;O curso tem como objetivo capacitar servidores públicos, especialmente gestores, secretários municipais, contadores e responsáveis pelo controle interno, a conhecerem as regras e restrições fiscais impostas pela Lei de Responsabilidade Fiscal (LRF) ao gestor municipal no último ano de mandato.;Servidores públicos de qualquer esfera e Poder, incluindo gestores, secretários municipais, contadores e responsáveis pelo controle interno, além de cidadãos em geral. O curso é gratuito, aberto a todos e oferece certificado.;"Módulo 1: Introdução;Módulo 2: Despesas com Pessoal;Módulo 3: Endividamento;Módulo 4: Obrigações Contraídas;Módulo 5: Equilíbrio das Contas.";08/11/2024;;
643;Termo de Compromisso: Execução;https://www.escolavirtual.gov.br/curso/643;Orçamento e Finanças;Enap;Secretaria de Gestão e Inovação (SEGES/MGI);15;30;Curso Aberto;Na fase de execução do instrumento, o proponente passa a ser qualificado como recebedor, pois o instrumento já foi celebrado, e agora ele está apto a receber recursos financeiros do órgão repassador para a execução da política pública. Neste curso você vai poder acompanhar as etapas para a execução do instrumento Termo de Compromisso, que vão desde a Preparação para Execução à inclusão de instrumentos aditivos e de ajustes dentro do Módulo de Transferências Discricionárias e Legais da Plataforma +Brasil.;Repassadores e recebedores de transferências da União. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Preparação para Execução (Perfil: Recebedor);Módulo 2: Liberação de Recursos;Módulo 3: Registros do Contrato, dos Credores e do Documento de Liquidação;Módulo 4: Pagamento de Fornecedores por meio da OBTV;Módulo 5: Acompanhamento e Fiscalização pelo Repassador;Módulo 6: Relatórios de Execução;Módulo 7: Instrumentos Aditivos e de Ajuste.";15/06/2022;;
644;Termo de Compromisso: Prestação de Contas;https://www.escolavirtual.gov.br/curso/644;Orçamento e Finanças;Enap;Secretaria de Gestão e Inovação (SEGES/MGI);6;30;Curso Aberto;Um instrumento passa por etapas como: abertura, cadastramento, plano de trabalho, celebração, execução, e por fim, a prestação de contas. Entender a etapa final do ciclo de vida de um instrumento no Transferegov.br é fundamental! Aqui você vai aprender tanto a preparação para a prestação de contas como o seu registro (seja o caso do recebedor) e a sua análise (seja o caso do repassador). Este curso vai lhe proporcionar dicas valiosas para que você possa realizar as prestações de contas com tranquilidade e segurança.;Repassadores e recebedores de transferências da União. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Preparação para Prestação de Contas;Módulo 2: Registro da Prestação de Contas pelo Recebedor;Módulo 3: Análise da Prestação de Contas pelo Repassador.";20/06/2022;;
652;Termo de Execução Descentralizada: Visão Geral e Atos Preparatórios;https://www.escolavirtual.gov.br/curso/652;Orçamento e Finanças;Enap;Secretaria de Gestão e Inovação (SEGES/MGI);10;30;Curso Aberto;"Neste curso, você terá um panorama do Módulo de Termo de Execução Descentralizada (TED) do Transferegov.br. Também vai ficar por dentro de seus aspectos conceituais e normativos. Além disso, verá os passos a passos sobre os atos preparatórios do TED: perfis de usuários dos órgãos e entidades; registros do programa e do plano de ação; análise do plano de ação; geração do TED; entre outros.";Agentes públicos, empresários e autônomos. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Contextualizando o Termo de Execução Descentralizada (TED);Módulo 2: Operacionalizando a Fase Inicial do TED no Transferegov.br.";07/12/2022;;
915;Termos de Fomento e de Colaboração: Atos Preparatórios;https://www.escolavirtual.gov.br/curso/915;Orçamento e Finanças;Enap;Secretaria de Gestão e Inovação (SEGES/MGI);14;30;Curso Aberto;Esta capacitação possui como foco os procedimentos operacionais realizados no Transferegov.br para a formalização de parcerias entre a administração pública e as organizações da sociedade civil. O sistema possui dois perfis de usuário que são os atores centrais do processo de transferências de recursos: o repassador e o recebedor. Vamos lá, conhecer os benefícios desse sistema?;Repassadores e recebedores de transferências da União, agentes públicos. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Contextualização e Cadastro do Programa no Transferegov.br;Módulo 2: Cadastro da Proposta e Chamamento Público;Módulo 3: Cadastro do Plano de Trabalho;Módulo 4: Análise e Ajuste da Proposta e do Plano de Trabalho;Módulo 5: Formalização e Celebração do Instrumento.";13/04/2023;;
922;Termos de Fomento e de Colaboração: Execução;https://www.escolavirtual.gov.br/curso/922;Orçamento e Finanças;Enap;Secretaria de Gestão e Inovação (SEGES/MGI);15;30;Curso Aberto;Durante seu programa de aprendizagem deste curso, você vai acompanhar a dinâmica de operacionalização e de troca de informações e arquivos importantes no Transferegov.br, a ser realizada pelos perfis: repassador e recebedor. O conteúdo foi preparado para que você consiga operar a gestão de recursos no sistema de ponta a ponta e com excelência.;Repassadores e recebedores de transferências da União, agentes públicos, para viabilizar a operacionalização, no Transferegov.br, dos atos preparatórios necessários para a celebração de instrumentos. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Preparação para Execução: Perfil Recebedor;Módulo 2: Liberação de Recursos e Registros do Contrato, dos Credores e do Documento de Liquidação;Módulo 3: Pagamento de Fornecedores por Meio de OBTV;Módulo 4: Monitoramento e Avaliação;Módulo 5: Relatórios de Execução;Módulo 6: Instrumentos Aditivos e de Ajuste.";04/05/2023;;
952;Termos de Fomento e de Colaboração: Prestação de Contas;https://www.escolavirtual.gov.br/curso/952;Orçamento e Finanças;Enap;Secretaria de Gestão e Inovação (SEGES/MGI);5;30;Curso Aberto;Otimize a gestão das transferências da União! Aprenda as etapas essenciais para um processo eficiente e transparente. Alinhe-se às melhores práticas do Transferegov.br e eleve sua gestão a outro nível. Descubra a importância e critérios para uma prestação de contas adequada. Não perca a chance de aprimorar suas habilidades e alcançar excelência na gestão de recursos. Inscreva-se agora e domine a prestação de contas com confiança!;Órgão ou entidade da administração pública que realiza repasse de recursos (repassadores) e as Organizações da Sociedade Civil (recebedores), por meio do termo de fomento ou de colaboração. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Preparação para a Prestação de Contas;Módulo 2: Registro da Prestação de Contas pelo Recebedor;Módulo 3: Análise da Prestação de Contas pelo Repassador.";27/06/2023;;
